,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
18,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
19,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
20,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
21,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
22,"frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
23,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
24,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
25,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
26,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
27,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
28,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
29,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
30,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
31,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
32,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
33,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
34,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'RECIPE BOX PANTRY YELLOW DESIGN'})","frozenset({'FAWN BLUE HOT WATER BOTTLE', 'SET OF TEA COFFEE SUGAR TINS PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
35,"frozenset({'FAWN BLUE HOT WATER BOTTLE', 'SET OF TEA COFFEE SUGAR TINS PANTRY'})","frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'RECIPE BOX PANTRY YELLOW DESIGN'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
36,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
37,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
38,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
39,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
40,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
41,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
42,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
43,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
44,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
45,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
46,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
47,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
48,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
49,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
50,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
51,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
52,"frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
53,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
54,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
55,"frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
56,"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
57,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
58,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
59,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
60,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
61,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
62,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
63,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
64,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
65,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
66,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
67,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
68,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
69,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
70,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
71,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
72,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
73,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
74,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
75,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
76,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
77,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
78,"frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
79,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})","frozenset({'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
80,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
81,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'FENG SHUI PILLAR CANDLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
82,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
83,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
84,"frozenset({'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
